latitude,longitude,site_name,marine_animal,scientific_name,month,hour_of_day,is_day,is_peak_sun_hours,wave_height,wave_direction,sea_surface_temperature,ocean_current_velocity,ocean_current_direction,sea_level_height_msl,uv_index_max,temperature_2m,relative_humidity_2m,precipitation_probability,precipitation,wind_speed_120m,wind_direction_120m,pressure_msl,surface_pressure,typical_depth,animal_probability,best_months,weather_condition,notes,safety_score,verdict,recommended_suit,recommended_spf
36.61126,-121.89417,Monterey Bay,Sea otter (southern sea otter),Enhydra lutris nereis,11,8,1,0,2.21,48,23.4,0.91,327,-0.4,4.8,24.3,81,35,6.2,8.5,280,1014.4,1003.6,0-20,10,Year-round,Sunny: good. Overcast: good. Rain: fair.,Often at surface in kelp. Do not approach.,49,Unsafe,5mm wetsuit,SPF 30
36.61126,-121.89417,Monterey Bay,Sea otter (southern sea otter),Enhydra lutris nereis,1,12,1,1,0.74,7,16.4,0.08,165,-0.15,4.9,18.3,59,17,1.4,12.9,286,1017.4,1005.3,0-20,10,Year-round,Sunny: good. Overcast: good. Rain: fair.,Often at surface in kelp. Do not approach.,80,Safe,semi-dry suit,SPF 30
36.61126,-121.89417,Monterey Bay,Sea otter (southern sea otter),Enhydra lutris nereis,2,10,1,1,2.74,295,17.6,1.37,216,0.15,6.1,20.3,43,59,4.8,6.3,207,1014.2,1013.0,0-20,10,Year-round,Sunny: good. Overcast: good. Rain: fair.,Often at surface in kelp. Do not approach.,27,Unsafe,semi-dry suit,SPF 50
36.61126,-121.89417,Monterey Bay,Sea otter (southern sea otter),Enhydra lutris nereis,7,16,1,0,0.24,49,30.3,1.39,100,0.4,6.6,30.6,59,48,0.9,13.8,170,1007.6,1013.8,0-20,10,Year-round,Sunny: good. Overcast: good. Rain: fair.,Often at surface in kelp. Do not approach.,69,Safe,light wetsuit,SPF 50
36.61126,-121.89417,Monterey Bay,Sea otter (southern sea otter),Enhydra lutris nereis,7,18,1,0,0.2,15,27.4,1.05,325,0.44,5.0,27.9,71,45,6.2,5.8,217,1023.7,1004.8,0-20,10,Year-round,Sunny: good. Overcast: good. Rain: fair.,Often at surface in kelp. Do not approach.,76,Safe,3mm wetsuit,SPF 30
36.61126,-121.89417,Monterey Bay,Sea otter (southern sea otter),Enhydra lutris nereis,2,12,1,1,0.52,150,21.2,1.38,137,0.13,8.0,22.1,48,11,3.3,12.2,263,1012.5,1007.7,0-20,10,Year-round,Sunny: good. Overcast: good. Rain: fair.,Often at surface in kelp. Do not approach.,65,Safe,5mm wetsuit,SPF 50+
36.61126,-121.89417,Monterey Bay,Sea otter (southern sea otter),Enhydra lutris nereis,2,14,1,1,0.47,106,16.8,0.5,328,0.14,6.0,19.8,48,72,1.5,11.2,198,1013.9,1002.2,0-20,10,Year-round,Sunny: good. Overcast: good. Rain: fair.,Often at surface in kelp. Do not approach.,77,Safe,semi-dry suit,SPF 50
36.61126,-121.89417,Monterey Bay,Sea otter (southern sea otter),Enhydra lutris nereis,2,15,1,1,2.31,206,22.0,1.11,66,0.44,5.6,22.7,85,43,5.8,6.9,125,1021.9,1016.6,0-20,10,Year-round,Sunny: good. Overcast: good. Rain: fair.,Often at surface in kelp. Do not approach.,43,Unsafe,5mm wetsuit,SPF 50
36.61126,-121.89417,Monterey Bay,Sea otter (southern sea otter),Enhydra lutris nereis,11,11,1,1,0.29,225,23.8,0.69,192,0.11,4.8,25.8,69,48,1.0,6.4,99,1022.5,1002.4,0-20,10,Year-round,Sunny: good. Overcast: good. Rain: fair.,Often at surface in kelp. Do not approach.,82,Safe,5mm wetsuit,SPF 30
36.61126,-121.89417,Monterey Bay,Sea otter (southern sea otter),Enhydra lutris nereis,7,18,1,0,2.12,282,25.9,0.13,303,0.31,6.2,28.3,40,12,1.3,4.0,10,1014.9,1003.8,0-20,10,Year-round,Sunny: good. Overcast: good. Rain: fair.,Often at surface in kelp. Do not approach.,66,Safe,3mm wetsuit,SPF 50
36.61126,-121.89417,Monterey Bay,Sea otter (southern sea otter),Enhydra lutris nereis,10,13,1,1,0.21,304,27.2,1.2,21,-0.27,6.5,27.8,61,71,2.0,10.9,297,1016.2,1011.0,0-20,10,Year-round,Sunny: good. Overcast: good. Rain: fair.,Often at surface in kelp. Do not approach.,73,Safe,3mm wetsuit,SPF 50
36.61126,-121.89417,Monterey Bay,Sea otter (southern sea otter),Enhydra lutris nereis,5,16,1,0,1.16,292,26.6,0.52,56,0.1,5.2,26.6,50,59,0.5,7.6,118,1008.6,1010.5,0-20,10,Year-round,Sunny: good. Overcast: good. Rain: fair.,Often at surface in kelp. Do not approach.,72,Safe,3mm wetsuit,SPF 50
36.61126,-121.89417,Monterey Bay,Sea otter (southern sea otter),Enhydra lutris nereis,3,13,1,1,0.9,283,22.1,0.38,122,-0.17,4.4,24.3,73,75,5.5,3.3,118,1013.4,1009.9,0-20,10,Year-round,Sunny: good. Overcast: good. Rain: fair.,Often at surface in kelp. Do not approach.,79,Safe,5mm wetsuit,SPF 30
36.61126,-121.89417,Monterey Bay,Sea otter (southern sea otter),Enhydra lutris nereis,3,15,1,1,0.57,185,24.2,1.03,112,-0.49,6.1,24.3,47,54,7.8,4.8,16,1010.4,1000.5,0-20,10,Year-round,Sunny: good. Overcast: good. Rain: fair.,Often at surface in kelp. Do not approach.,71,Safe,3mm wetsuit,SPF 50
36.61126,-121.89417,Monterey Bay,Sea otter (southern sea otter),Enhydra lutris nereis,3,10,1,1,0.29,343,20.8,0.55,60,-0.01,3.7,23.6,60,58,2.9,7.8,325,1005.6,1005.1,0-20,10,Year-round,Sunny: good. Overcast: good. Rain: fair.,Often at surface in kelp. Do not approach.,85,Safe,5mm wetsuit,SPF 30
36.61126,-121.89417,Monterey Bay,Sea otter (southern sea otter),Enhydra lutris nereis,6,11,1,1,3.15,265,28.6,1.03,108,0.35,4.5,29.1,89,18,6.6,3.2,96,1020.3,1015.0,0-20,10,Year-round,Sunny: good. Overcast: good. Rain: fair.,Often at surface in kelp. Do not approach.,32,Unsafe,light wetsuit,SPF 30
36.61126,-121.89417,Monterey Bay,Sea otter (southern sea otter),Enhydra lutris nereis,4,13,1,1,0.33,45,28.0,0.47,5,0.12,6.2,30.4,41,64,7.2,9.8,137,1019.7,1005.1,0-20,10,Year-round,Sunny: good. Overcast: good. Rain: fair.,Often at surface in kelp. Do not approach.,86,Safe,light wetsuit,SPF 50
36.61126,-121.89417,Monterey Bay,Sea otter (southern sea otter),Enhydra lutris nereis,9,7,1,0,1.56,100,27.9,1.3,30,-0.37,2.4,29.2,74,44,4.5,9.0,224,1019.2,1009.4,0-20,10,Year-round,Sunny: good. Overcast: good. Rain: fair.,Often at surface in kelp. Do not approach.,51,Unsafe,3mm wetsuit,SPF 30
36.61126,-121.89417,Monterey Bay,Sea otter (southern sea otter),Enhydra lutris nereis,4,12,1,1,1.41,278,20.1,0.63,197,-0.38,8.9,20.1,45,17,2.5,9.7,155,1006.5,1015.4,0-20,10,Year-round,Sunny: good. Overcast: good. Rain: fair.,Often at surface in kelp. Do not approach.,56,Unsafe,5mm wetsuit,SPF 50+
36.61126,-121.89417,Monterey Bay,Sea otter (southern sea otter),Enhydra lutris nereis,6,8,1,0,1.09,85,30.4,0.55,115,-0.11,3.8,32.8,83,5,3.8,8.7,315,1005.7,1009.3,0-20,10,Year-round,Sunny: good. Overcast: good. Rain: fair.,Often at surface in kelp. Do not approach.,73,Safe,light wetsuit,SPF 30
36.61126,-121.89417,Monterey Bay,Sea otter (southern sea otter),Enhydra lutris nereis,12,12,1,1,0.39,233,18.6,1.36,302,0.44,6.2,21.3,47,3,7.2,5.3,238,1011.5,1008.6,0-20,10,Year-round,Sunny: good. Overcast: good. Rain: fair.,Often at surface in kelp. Do not approach.,64,Safe,semi-dry suit,SPF 50
36.61126,-121.89417,Monterey Bay,Sea otter (southern sea otter),Enhydra lutris nereis,8,15,1,1,1.23,211,29.4,0.49,161,0.34,7.2,30.3,46,43,5.8,5.3,133,1008.0,1018.4,0-20,10,Year-round,Sunny: good. Overcast: good. Rain: fair.,Often at surface in kelp. Do not approach.,72,Safe,light wetsuit,SPF 50+
36.61126,-121.89417,Monterey Bay,Sea otter (southern sea otter),Enhydra lutris nereis,7,16,1,0,2.39,258,28.3,0.63,233,-0.43,6.3,29.2,47,20,1.2,12.6,303,1016.7,1006.4,0-20,10,Year-round,Sunny: good. Overcast: good. Rain: fair.,Often at surface in kelp. Do not approach.,52,Unsafe,light wetsuit,SPF 50
36.61126,-121.89417,Monterey Bay,Sea otter (southern sea otter),Enhydra lutris nereis,11,14,1,1,0.61,157,20.7,0.97,360,-0.12,6.8,22.2,50,65,2.8,6.7,172,1019.7,1016.3,0-20,10,Year-round,Sunny: good. Overcast: good. Rain: fair.,Often at surface in kelp. Do not approach.,71,Safe,5mm wetsuit,SPF 50
49.31333,-124.24111,Madrona Point,Giant Pacific octopus,Enteroctopus dofleini,7,7,1,0,0.45,7,25.8,1.19,319,-0.33,6.8,28.5,59,75,1.2,13.3,304,1015.8,1015.7,8-32,35,Oct-Mar,Sunny: good. Overcast: good. Rain: fair.,Cold water. Avoid disturbing dens.,69,Safe,3mm wetsuit,SPF 50
49.31333,-124.24111,Madrona Point,Giant Pacific octopus,Enteroctopus dofleini,9,15,1,1,2.33,144,21.8,0.61,322,0.37,8.3,24.2,64,28,0.9,5.2,169,1008.2,1014.3,8-32,35,Oct-Mar,Sunny: good. Overcast: good. Rain: fair.,Cold water. Avoid disturbing dens.,43,Unsafe,5mm wetsuit,SPF 50+
49.31333,-124.24111,Madrona Point,Giant Pacific octopus,Enteroctopus dofleini,12,11,1,1,1.81,195,21.1,0.86,24,0.14,7.1,22.5,75,38,6.9,2.0,170,1006.5,1006.1,8-32,35,Oct-Mar,Sunny: good. Overcast: good. Rain: fair.,Cold water. Avoid disturbing dens.,56,Unsafe,5mm wetsuit,SPF 50+
49.31333,-124.24111,Madrona Point,Giant Pacific octopus,Enteroctopus dofleini,5,12,1,1,2.17,121,21.9,0.51,303,0.31,7.3,24.0,79,22,5.9,3.0,158,1015.7,1012.9,8-32,35,Oct-Mar,Sunny: good. Overcast: good. Rain: fair.,Cold water. Avoid disturbing dens.,57,Unsafe,5mm wetsuit,SPF 50+
49.31333,-124.24111,Madrona Point,Giant Pacific octopus,Enteroctopus dofleini,9,18,1,0,2.61,281,25.8,0.28,144,-0.37,2.3,27.5,65,43,0.6,11.6,3,1010.2,1014.6,8-32,35,Oct-Mar,Sunny: good. Overcast: good. Rain: fair.,Cold water. Avoid disturbing dens.,55,Unsafe,3mm wetsuit,SPF 30
49.31333,-124.24111,Madrona Point,Giant Pacific octopus,Enteroctopus dofleini,9,15,1,1,0.75,113,22.1,0.22,146,0.25,6.5,24.1,49,28,3.1,8.3,151,1010.3,1006.1,8-32,35,Oct-Mar,Sunny: good. Overcast: good. Rain: fair.,Cold water. Avoid disturbing dens.,84,Safe,5mm wetsuit,SPF 50
49.31333,-124.24111,Madrona Point,Giant Pacific octopus,Enteroctopus dofleini,11,7,1,0,3.08,79,21.1,1.14,76,0.09,2.1,23.5,40,0,0.1,12.8,48,1010.5,1014.1,8-32,35,Oct-Mar,Sunny: good. Overcast: good. Rain: fair.,Cold water. Avoid disturbing dens.,31,Unsafe,5mm wetsuit,SPF 30
49.31333,-124.24111,Madrona Point,Giant Pacific octopus,Enteroctopus dofleini,4,18,1,0,2.91,10,24.8,0.51,14,-0.03,3.9,27.1,69,77,2.8,7.2,176,1018.9,1002.0,8-32,35,Oct-Mar,Sunny: good. Overcast: good. Rain: fair.,Cold water. Avoid disturbing dens.,46,Unsafe,3mm wetsuit,SPF 30
49.31333,-124.24111,Madrona Point,Giant Pacific octopus,Enteroctopus dofleini,2,13,1,1,2.3,211,23.7,0.36,86,0.24,4.7,24.6,67,14,0.3,8.3,334,1008.3,1015.7,8-32,35,Oct-Mar,Sunny: good. Overcast: good. Rain: fair.,Cold water. Avoid disturbing dens.,58,Unsafe,5mm wetsuit,SPF 30
49.31333,-124.24111,Madrona Point,Giant Pacific octopus,Enteroctopus dofleini,4,11,1,1,0.55,208,25.8,0.53,352,0.28,6.0,27.3,44,34,7.1,2.1,174,1021.5,1015.4,8-32,35,Oct-Mar,Sunny: good. Overcast: good. Rain: fair.,Cold water. Avoid disturbing dens.,81,Safe,3mm wetsuit,SPF 50
49.31333,-124.24111,Madrona Point,Giant Pacific octopus,Enteroctopus dofleini,5,18,1,0,0.97,231,26.9,1.19,94,0.37,5.0,29.6,77,42,3.9,5.5,339,1023.1,1008.8,8-32,35,Oct-Mar,Sunny: good. Overcast: good. Rain: fair.,Cold water. Avoid disturbing dens.,62,Safe,3mm wetsuit,SPF 30
49.31333,-124.24111,Madrona Point,Giant Pacific octopus,Enteroctopus dofleini,3,7,1,0,0.6,100,26.9,0.6,235,-0.2,2.1,29.6,41,7,7.2,4.7,56,1019.6,1017.8,8-32,35,Oct-Mar,Sunny: good. Overcast: good. Rain: fair.,Cold water. Avoid disturbing dens.,79,Safe,3mm wetsuit,SPF 30
49.31333,-124.24111,Madrona Point,Giant Pacific octopus,Enteroctopus dofleini,2,11,1,1,1.68,81,21.6,1.14,272,0.38,4.5,24.4,76,16,6.9,5.8,237,1022.0,1015.7,8-32,35,Oct-Mar,Sunny: good. Overcast: good. Rain: fair.,Cold water. Avoid disturbing dens.,52,Unsafe,5mm wetsuit,SPF 30
49.31333,-124.24111,Madrona Point,Giant Pacific octopus,Enteroctopus dofleini,11,18,1,0,0.88,284,26.1,0.91,321,0.3,2.3,28.6,59,9,1.2,2.2,261,1016.7,1009.7,8-32,35,Oct-Mar,Sunny: good. Overcast: good. Rain: fair.,Cold water. Avoid disturbing dens.,69,Safe,3mm wetsuit,SPF 30
49.31333,-124.24111,Madrona Point,Giant Pacific octopus,Enteroctopus dofleini,3,11,1,1,2.69,252,27.2,1.39,358,-0.31,8.5,29.1,66,5,5.3,13.2,243,1011.5,1015.8,8-32,35,Oct-Mar,Sunny: good. Overcast: good. Rain: fair.,Cold water. Avoid disturbing dens.,22,Unsafe,3mm wetsuit,SPF 50+
49.31333,-124.24111,Madrona Point,Giant Pacific octopus,Enteroctopus dofleini,5,9,1,0,1.88,222,26.7,1.4,45,-0.11,4.1,29.6,49,39,5.0,5.2,43,1005.4,1018.5,8-32,35,Oct-Mar,Sunny: good. Overcast: good. Rain: fair.,Cold water. Avoid disturbing dens.,44,Unsafe,3mm wetsuit,SPF 30
49.31333,-124.24111,Madrona Point,Giant Pacific octopus,Enteroctopus dofleini,10,15,1,1,0.52,14,22.2,1.04,71,-0.03,8.4,22.9,71,41,1.8,13.9,10,1023.3,1016.2,8-32,35,Oct-Mar,Sunny: good. Overcast: good. Rain: fair.,Cold water. Avoid disturbing dens.,61,Safe,5mm wetsuit,SPF 50+
49.31333,-124.24111,Madrona Point,Giant Pacific octopus,Enteroctopus dofleini,11,9,1,0,1.88,235,24.7,0.4,3,0.17,3.5,25.3,70,56,1.8,14.0,45,1015.1,1007.0,8-32,35,Oct-Mar,Sunny: good. Overcast: good. Rain: fair.,Cold water. Avoid disturbing dens.,64,Safe,3mm wetsuit,SPF 30
49.31333,-124.24111,Madrona Point,Giant Pacific octopus,Enteroctopus dofleini,5,17,1,0,3.15,21,26.5,0.14,81,0.26,3.9,28.1,51,48,6.8,13.5,155,1016.6,1003.5,8-32,35,Oct-Mar,Sunny: good. Overcast: good. Rain: fair.,Cold water. Avoid disturbing dens.,50,Unsafe,3mm wetsuit,SPF 30
49.31333,-124.24111,Madrona Point,Giant Pacific octopus,Enteroctopus dofleini,12,6,1,0,1.18,358,23.1,1.23,112,0.05,2.9,24.4,78,27,0.9,12.4,347,1017.1,1011.1,8-32,35,Oct-Mar,Sunny: good. Overcast: good. Rain: fair.,Cold water. Avoid disturbing dens.,58,Unsafe,5mm wetsuit,SPF 30
49.31333,-124.24111,Madrona Point,Giant Pacific octopus,Enteroctopus dofleini,11,11,1,1,0.88,268,26.8,0.76,315,0.36,7.4,27.3,90,67,0.7,6.4,226,1020.4,1006.7,8-32,35,Oct-Mar,Sunny: good. Overcast: good. Rain: fair.,Cold water. Avoid disturbing dens.,72,Safe,3mm wetsuit,SPF 50+
49.31333,-124.24111,Madrona Point,Giant Pacific octopus,Enteroctopus dofleini,3,9,1,0,0.84,276,22.0,0.77,5,-0.33,3.6,23.1,70,61,6.1,11.8,306,1016.2,1006.8,8-32,35,Oct-Mar,Sunny: good. Overcast: good. Rain: fair.,Cold water. Avoid disturbing dens.,72,Safe,5mm wetsuit,SPF 30
49.31333,-124.24111,Madrona Point,Giant Pacific octopus,Enteroctopus dofleini,2,15,1,1,0.46,210,22.0,0.78,0,-0.18,6.1,23.3,65,4,4.2,2.5,244,1008.7,1018.4,8-32,35,Oct-Mar,Sunny: good. Overcast: good. Rain: fair.,Cold water. Avoid disturbing dens.,78,Safe,5mm wetsuit,SPF 50
49.31333,-124.24111,Madrona Point,Giant Pacific octopus,Enteroctopus dofleini,8,7,1,0,0.52,271,25.6,0.98,302,-0.23,6.5,28.5,52,24,0.4,13.3,207,1013.8,1013.2,8-32,35,Oct-Mar,Sunny: good. Overcast: good. Rain: fair.,Cold water. Avoid disturbing dens.,73,Safe,3mm wetsuit,SPF 50
49.31333,-124.24111,Madrona Point,Giant Pacific octopus,Enteroctopus dofleini,8,6,1,0,2.4,105,28.8,0.75,163,-0.19,5.1,29.4,44,37,2.8,12.9,147,1020.2,1017.1,8-32,35,Oct-Mar,Sunny: good. Overcast: good. Rain: fair.,Cold water. Avoid disturbing dens.,49,Unsafe,light wetsuit,SPF 50
49.31333,-124.24111,Madrona Point,Giant Pacific octopus,Enteroctopus dofleini,10,12,1,1,1.69,331,24.5,0.86,239,-0.2,6.5,26.9,64,28,3.5,5.1,7,1022.6,1009.6,8-32,35,Oct-Mar,Sunny: good. Overcast: good. Rain: fair.,Cold water. Avoid disturbing dens.,57,Unsafe,3mm wetsuit,SPF 50
49.31333,-124.24111,Madrona Point,Giant Pacific octopus,Enteroctopus dofleini,3,14,1,1,2.22,151,20.4,1.31,254,-0.27,5.6,22.9,78,18,7.5,11.4,140,1016.5,1001.7,8-32,35,Oct-Mar,Sunny: good. Overcast: good. Rain: fair.,Cold water. Avoid disturbing dens.,40,Unsafe,5mm wetsuit,SPF 50
49.31333,-124.24111,Madrona Point,Giant Pacific octopus,Enteroctopus dofleini,4,9,1,0,1.05,7,20.9,0.18,81,-0.21,5.0,22.3,81,37,4.5,10.1,206,1007.2,1014.6,8-32,35,Oct-Mar,Sunny: good. Overcast: good. Rain: fair.,Cold water. Avoid disturbing dens.,81,Safe,5mm wetsuit,SPF 30
49.31333,-124.24111,Madrona Point,Giant Pacific octopus,Enteroctopus dofleini,8,13,1,1,1.57,256,25.7,0.33,253,-0.49,8.2,28.4,57,26,6.3,12.8,29,1005.9,1000.7,8-32,35,Oct-Mar,Sunny: good. Overcast: good. Rain: fair.,Cold water. Avoid disturbing dens.,60,Safe,3mm wetsuit,SPF 50+
49.31333,-124.24111,Madrona Point,Giant Pacific octopus,Enteroctopus dofleini,5,10,1,1,2.04,253,24.2,0.41,170,-0.41,7.8,25.2,78,30,4.4,13.2,142,1010.8,1002.5,8-32,35,Oct-Mar,Sunny: good. Overcast: good. Rain: fair.,Cold water. Avoid disturbing dens.,61,Safe,3mm wetsuit,SPF 50+
49.31333,-124.24111,Madrona Point,Giant Pacific octopus,Enteroctopus dofleini,10,6,1,0,2.53,299,27.2,0.46,331,-0.33,5.7,29.9,87,78,6.7,1.2,70,1012.9,1005.8,8-32,35,Oct-Mar,Sunny: good. Overcast: good. Rain: fair.,Cold water. Avoid disturbing dens.,53,Unsafe,3mm wetsuit,SPF 50
49.31333,-124.24111,Madrona Point,Giant Pacific octopus,Enteroctopus dofleini,8,8,1,0,1.93,62,28.6,0.22,55,-0.25,5.8,31.4,61,17,7.3,2.4,234,1017.9,1004.0,8-32,35,Oct-Mar,Sunny: good. Overcast: good. Rain: fair.,Cold water. Avoid disturbing dens.,67,Safe,light wetsuit,SPF 50
49.31333,-124.24111,Madrona Point,Giant Pacific octopus,Enteroctopus dofleini,6,16,1,0,1.32,186,29.8,1.06,131,0.29,5.9,32.5,60,48,0.4,3.8,82,1010.3,1008.2,8-32,35,Oct-Mar,Sunny: good. Overcast: good. Rain: fair.,Cold water. Avoid disturbing dens.,59,Unsafe,light wetsuit,SPF 50
49.31333,-124.24111,Madrona Point,Giant Pacific octopus,Enteroctopus dofleini,11,16,1,0,1.99,307,25.1,0.37,286,-0.03,2.0,25.6,74,73,4.4,3.1,106,1011.1,1001.4,8-32,35,Oct-Mar,Sunny: good. Overcast: good. Rain: fair.,Cold water. Avoid disturbing dens.,63,Safe,3mm wetsuit,SPF 15
49.31333,-124.24111,Madrona Point,Giant Pacific octopus,Enteroctopus dofleini,6,8,1,0,0.65,273,30.1,1.39,351,0.17,4.5,31.1,69,18,0.3,9.8,168,1011.2,1014.8,8-32,35,Oct-Mar,Sunny: good. Overcast: good. Rain: fair.,Cold water. Avoid disturbing dens.,62,Safe,light wetsuit,SPF 30
49.31333,-124.24111,Madrona Point,Giant Pacific octopus,Enteroctopus dofleini,3,11,1,1,3.0,316,26.5,0.85,224,-0.44,6.7,27.8,53,68,7.1,3.7,84,1005.3,1018.3,8-32,35,Oct-Mar,Sunny: good. Overcast: good. Rain: fair.,Cold water. Avoid disturbing dens.,38,Unsafe,3mm wetsuit,SPF 50
49.31333,-124.24111,Madrona Point,Giant Pacific octopus,Enteroctopus dofleini,8,18,1,0,2.42,283,26.8,0.53,201,0.39,6.9,27.0,52,50,6.1,3.0,12,1009.9,1008.7,8-32,35,Oct-Mar,Sunny: good. Overcast: good. Rain: fair.,Cold water. Avoid disturbing dens.,53,Unsafe,3mm wetsuit,SPF 50
49.31333,-124.24111,Madrona Point,Giant Pacific octopus,Enteroctopus dofleini,10,12,1,1,1.4,85,25.1,1.28,135,-0.06,6.3,28.0,44,24,3.9,5.5,122,1018.3,1014.9,8-32,35,Oct-Mar,Sunny: good. Overcast: good. Rain: fair.,Cold water. Avoid disturbing dens.,53,Unsafe,3mm wetsuit,SPF 50
49.31333,-124.24111,Madrona Point,Giant Pacific octopus,Enteroctopus dofleini,11,7,1,0,1.9,162,21.0,0.37,338,0.27,3.6,21.7,78,13,3.2,9.5,36,1005.2,1014.8,8-32,35,Oct-Mar,Sunny: good. Overcast: good. Rain: fair.,Cold water. Avoid disturbing dens.,64,Safe,5mm wetsuit,SPF 30
49.31333,-124.24111,Madrona Point,Giant Pacific octopus,Enteroctopus dofleini,5,6,1,0,0.78,268,27.3,0.84,167,0.49,5.4,27.3,87,31,4.1,3.9,275,1014.3,1011.4,8-32,35,Oct-Mar,Sunny: good. Overcast: good. Rain: fair.,Cold water. Avoid disturbing dens.,72,Safe,3mm wetsuit,SPF 50
49.31333,-124.24111,Madrona Point,Giant Pacific octopus,Enteroctopus dofleini,12,17,1,0,2.51,121,22.0,0.12,305,0.36,2.2,23.1,52,60,2.7,3.0,292,1007.5,1012.2,8-32,35,Oct-Mar,Sunny: good. Overcast: good. Rain: fair.,Cold water. Avoid disturbing dens.,60,Safe,5mm wetsuit,SPF 30
49.31333,-124.24111,Madrona Point,Giant Pacific octopus,Enteroctopus dofleini,5,8,1,0,2.92,230,24.7,0.52,217,0.34,4.8,27.3,88,15,6.9,4.9,81,1007.6,1004.3,8-32,35,Oct-Mar,Sunny: good. Overcast: good. Rain: fair.,Cold water. Avoid disturbing dens.,46,Unsafe,3mm wetsuit,SPF 30
49.31333,-124.24111,Madrona Point,Giant Pacific octopus,Enteroctopus dofleini,7,13,1,1,2.88,197,27.4,0.64,328,-0.3,5.4,27.5,88,34,3.4,5.4,309,1006.0,1017.3,8-32,35,Oct-Mar,Sunny: good. Overcast: good. Rain: fair.,Cold water. Avoid disturbing dens.,44,Unsafe,3mm wetsuit,SPF 50
49.31333,-124.24111,Madrona Point,Giant Pacific octopus,Enteroctopus dofleini,7,18,1,0,2.52,306,28.4,1.07,325,0.27,3.6,29.1,69,68,4.9,5.8,337,1017.5,1006.5,8-32,35,Oct-Mar,Sunny: good. Overcast: good. Rain: fair.,Cold water. Avoid disturbing dens.,41,Unsafe,light wetsuit,SPF 30
49.31333,-124.24111,Madrona Point,Giant Pacific octopus,Enteroctopus dofleini,4,9,1,0,2.34,79,23.9,0.42,242,0.22,2.2,26.4,51,80,7.8,5.4,81,1014.5,1016.3,8-32,35,Oct-Mar,Sunny: good. Overcast: good. Rain: fair.,Cold water. Avoid disturbing dens.,57,Unsafe,5mm wetsuit,SPF 30
49.31333,-124.24111,Madrona Point,Giant Pacific octopus,Enteroctopus dofleini,7,7,1,0,0.46,360,30.9,0.27,77,-0.03,5.3,31.4,90,21,5.1,13.6,250,1023.4,1007.0,8-32,35,Oct-Mar,Sunny: good. Overcast: good. Rain: fair.,Cold water. Avoid disturbing dens.,88,Safe,light wetsuit,SPF 50
49.31333,-124.24111,Madrona Point,Giant Pacific octopus,Enteroctopus dofleini,1,6,1,0,1.22,337,23.1,1.15,245,0.25,4.3,24.7,64,36,0.1,2.0,17,1021.6,1007.5,8-32,35,Oct-Mar,Sunny: good. Overcast: good. Rain: fair.,Cold water. Avoid disturbing dens.,59,Unsafe,5mm wetsuit,SPF 30
49.31333,-124.24111,Madrona Point,Giant Pacific octopus,Enteroctopus dofleini,12,8,1,0,1.55,298,19.4,0.71,30,-0.34,4.2,20.2,76,32,0.7,9.3,198,1022.4,1012.2,8-32,35,Oct-Mar,Sunny: good. Overcast: good. Rain: fair.,Cold water. Avoid disturbing dens.,61,Safe,semi-dry suit,SPF 30
49.31333,-124.24111,Madrona Point,Giant Pacific octopus,Enteroctopus dofleini,9,15,1,1,3.16,14,21.4,0.1,323,0.02,5.9,23.7,78,71,0.9,12.9,234,1023.7,1006.2,8-32,35,Oct-Mar,Sunny: good. Overcast: good. Rain: fair.,Cold water. Avoid disturbing dens.,51,Unsafe,5mm wetsuit,SPF 50
49.31333,-124.24111,Madrona Point,Giant Pacific octopus,Enteroctopus dofleini,11,6,1,0,2.39,340,21.0,1.05,233,-0.09,4.3,21.7,57,55,5.8,7.7,273,1020.2,1006.1,8-32,35,Oct-Mar,Sunny: good. Overcast: good. Rain: fair.,Cold water. Avoid disturbing dens.,43,Unsafe,5mm wetsuit,SPF 30
49.31333,-124.24111,Madrona Point,Giant Pacific octopus,Enteroctopus dofleini,1,7,1,0,2.69,234,16.1,1.3,228,-0.15,5.6,17.9,59,79,6.1,8.2,200,1019.0,1010.4,8-32,35,Oct-Mar,Sunny: good. Overcast: good. Rain: fair.,Cold water. Avoid disturbing dens.,26,Unsafe,semi-dry suit,SPF 50
49.31333,-124.24111,Madrona Point,Giant Pacific octopus,Enteroctopus dofleini,2,17,1,0,1.13,319,21.2,0.38,267,-0.3,2.2,23.1,82,31,5.4,1.8,158,1010.4,1015.4,8-32,35,Oct-Mar,Sunny: good. Overcast: good. Rain: fair.,Cold water. Avoid disturbing dens.,75,Safe,5mm wetsuit,SPF 30
49.31333,-124.24111,Madrona Point,Giant Pacific octopus,Enteroctopus dofleini,11,10,1,1,2.13,164,21.6,0.88,313,0.43,7.4,22.6,84,49,5.3,11.8,205,1007.7,1007.8,8-32,35,Oct-Mar,Sunny: good. Overcast: good. Rain: fair.,Cold water. Avoid disturbing dens.,50,Unsafe,5mm wetsuit,SPF 50+
49.31333,-124.24111,Madrona Point,Giant Pacific octopus,Enteroctopus dofleini,9,14,1,1,1.38,128,26.6,1.03,71,-0.36,4.3,28.3,75,50,0.3,10.3,286,1009.4,1014.9,8-32,35,Oct-Mar,Sunny: good. Overcast: good. Rain: fair.,Cold water. Avoid disturbing dens.,59,Unsafe,3mm wetsuit,SPF 30
